userName,score,at,content
Fiki Sumarlin,2,2024-04-01 13:19:11,"Kenapa setelah bayar semua tagihan tidak bisa digunakan limit nya? Padahal hanya telat sehari,, dan juga tagihan yg belum jatuh tempo sudah langsung di bayarkan semua nya,,, kena paa limit tidak bisa di gunakan,, kacaauu ni aplikasi"
Muhammad Jamil,1,2024-04-01 08:47:01,"Udah mau hampir setahun pakai kredivo baru kali ini score berubah ke c,pembayaran super super tepat waktu ga pernah telat sehari pun, limit banyak tapi buat beli pulsa aja ga bisa, apa udah ga ada modal kredivo nya"
Santoso,5,2024-04-01 06:55:43,"Sangat simpel, bermanfaat dan sangat puas untuk pelayanannya..sangat membantu...dari pengajuan pinjaman tunai dan untuk belanja2 ditoko online juga ngga ribet..ok lah pokoknya untuk aplikasi kreditvo..sukses selalu.."
Ahmad Apandi,1,2024-04-01 00:10:08,"Serba salah menggunakan kredivo di percepat pembayaran payleter langsung di kunci,lambat melakukan pembayaran apa lagi.jadi maunya Kya gmna ya.padahal sudah bertahun tahun pake kredivo.terlepas apapun alasannya yang jelas aplikasinya semakin hari semakin tidak bagus untuk system nya.kita semakin lancar pembayaran malah semakin turun score kreditnya."
Vivi Sri Oktavia,3,2024-03-31 22:49:44,"Bayarpun gak pernah telat. Dilunasi lebih awal tp skor kredit malah turun. Saldo kredit full, tidak ada tagihan 1pun tp ketika mau dipakai malah tidak bisa digunakan. Haddehhhhhhhh.."
bagus ajah,5,2024-03-31 20:20:39,mantap.. Smakin lama kridivo sangat membantu n sangat cepat respon nya.. N pokonya kredivo ttp no satu. Di antara aplikasi aplikasi yng lain nya... Kredivo sangat sangat membantu. Terimakasih kredivo. Byr tpt waktu.. Mlh si permudah. Sekali lg trimakasih kredivooo. Mantapppp
Ryandy Eka Putra,1,2024-03-31 17:25:38,"Pertama pinjem kredivo 5jt, 3jt 1jt bayar lancar beberapa kali pinjam. Cuma telat 1x bayar doang. Tapi itu juga dilunasi selesai. Setelah selesai akun sekarang tidak bisa di gunakan sama sekali untuk transaksi apapun. Limit 10jt tapi gak bisa dipakai sama sekali. Itu sudah 3 bulan sama sekali akun gak bisa dipakai. Lalu manfaatnya akun saya apa ya?"
April Liyadi,3,2024-03-31 14:59:06,"Limit tinggi kredit lab mencapai tim premier tapi kenapa setiap pengajuan selalu di tolak, dan ketika di telpon CS nya bilang kredit yang di ajukan bersifat pengajuan, jika.di tolak lakukan secara berkala. Pertanyaan saya sampai kapan saya harus melakukan secara berkala, dan sampai kapan pengajuan saya di terima. Terimakasih"
Dian Wahyuningsih,1,2024-03-31 14:10:42,"Tanggal 28 Maret 2024 saya sudah melunasi tagihan yang jatuh tempo tangga 30 Maret 2024. Tapi tiba-tiba saya mendapat notifikasi adanya tagihan sekitr 55rb + denda. Padahal jelas-jelas saya tidak ada melakukan transaksi lain, atau punya tagihan lain selain yang sudah saya bayarkan. Sudah hubungi cs, tapi tidak ada tanggapan sama sekali. Tolong dong ini gimana sih jadi gajelas??? Lumayan itu 50rb an"
Arippe Ahegao,3,2024-03-31 14:07:08,"Saya tidak bisa masuk aplikasi dg alasan sandi ktidensial salah dsb, saya tidak tahu bagaimana menyelesaikan masalah ini, jika terus seperti ini, mungkin saya akan menguninstall kredivo dan berhenti membayar tagihan saya yg tersisa"
Jaelani Saiman,3,2024-03-31 06:45:57,"Pinjaman pertama disetujui, pinjaman ke 2 ditolak trus ada masa jeda hitung mundur, yg ke 3-4 juga hitung mundur pada saat peminjaman kembali, .. aneh. Setelah dikomplain disetujui, pinjaman cair tanpa masa tunggu 1 bulan, ini pinjman ke 5 tidak disetujui krn tidak masuk kriteria. Anrh bin ajaib ini aplikasi. Telat dan nunggak ga pernah, lancar jaya tetap ga bs pinjam"
Ardi Bilqis,1,2024-03-31 04:35:13,"Mengecewakan..!! Untuk apa ada limit banyak tapi tidak dipakai dengan alasan keamanan,bertanya via chat alasannya seperti balasan template,dan bersifat pengajuan setiap transaksi dan diberi saran untuk meningkatkan transaksi, gimana mau meningkatkan transaksi kalau semua dibatasi , limit sya sdh 10jta dan sya mau naikin limit lagi..tidak minat lagi dengan aplikasi ini."
Gilang Pamungkas,4,2024-03-31 03:59:53,"Turun dulu bintangnya, Paylaternya gabisa dipake lagi,mau transaksi aja ribet. Padahal ga ada cicilan sama sekali tapi gabisa di pake dengan alasan demi keamanan akun anda."
Agus Roni,1,2024-03-31 00:07:57,"Aneh sekali aplikasi ini, dikit dikit alasannya selalu atas penilaian keamanan transaksi ...mudah Main terima customet dan blokir , dari awal potensi keamanan itu selalu ada dan itu adalah resiko aplikasi pinjol , kalau lah takut karna faktor itu kmapa berani bikin aplikasi pinjol , toh kalau customer pembayaran telat kan konsekwensinya denda... Tim lapangan tagih ke rumah , cara2 itu tidak humanis malah imet buruk terhadap aplikasi kredivo ... Dimana ada kemudahan di situ ada potensi keamanan"
Fajrul Rizki,1,2024-03-30 19:32:03,"Kenapa pembayaran yg sudah saya lakukan ditanggal 28 maret kemarin belum terverifikasi di aplikasi kredivo saya? Sedangkan transaksi pembayaran sudah saya lakukan, mohon penjelasan nya, ini bisa merugikan saya, akun saya juga ditangguhkan"
Desi Ta,1,2024-03-30 14:40:19,"bayar kredivo 1 hari sebelum jatuh tampo malah di persulit, saldo di rekening sudah terpotong tapi di aplikasi di kredivo nya tidak ada transaksi, sudah comaplain ke call center kredivo nya sudah mengirimkan bukti pembayaran nya juga tapi tidak ada balasan"
Puji Kurniawan,5,2024-03-30 14:34:46,Alhamdulillah memudahkan di saat membutuhkan dan Karena saya pengguna baru..mungkin masih banyak yang perlu di pelajari.. terimakasih..kredivo atas kepercayaan yang di berikan ke saya..sukses..n..semangat Alhamdulillah limit bertambah.... semoga saja kedepannya lebih .. karena terasa manfaatnya memudahkan saat waktu tertentu.. membutuhkan.. Sukses..all tx' Alhamdulillah ..hari ini dapat kenaikan limit..trimakasih kredivo atas kepercayaannya..pada saya ..trimakasih
alzena callista,1,2024-03-30 12:28:05,"maaf sy turunin ratingnya, awalnya aman aja pake aplikasi ini, baru skrng sy kecewa, saya sudah melakukan pembayaran dan sudah lunas, pembayaran sy sesuai va dan nominalyg diberikan, tetapi sy masih ditagih dgn nominal yg sama, yg katanya blm Terima, sy menunggu itikad baik kredivo, untuk memperbaiki sistem supaya tagihan sy bersih, klo sampe 24 jam blm ada perubahan sy juga bisa lapor ke pihak terkait. trimakasih"
Viki Anugrah putra,1,2024-03-30 09:46:03,"Payah aplikasi kredivo jelas jelas saya udah bayar angsuran ehh ko bisa masih ada tagihan di transaksinya, cara hubungi lewat chat , email gk pada bls gi mana ini...PARAHH......"
Ivvy Green,5,2024-03-30 09:32:50,"Kredivo kayanya mending punya app pinjaman lain deh selain kredifazz. Jelek banget pelayanannya. Masa CS nya ketawain saya karena suara saya bindeng.. Kan lagi cape, baru bangun, rada pilek... Nama kalian yang nanti jadi jelek... Kalian tuh bagus loh aplikasinya"
Ainun Fitrah,5,2024-03-30 03:58:49,"Makin ke siniakin baik transaksi cepet dan mudah sangat membantu di saat-saat perlu, hanya saja kenapa fitur Flexi card untuk saat ini tidak bisa di gunakan, padahal fitur tersebut sewaktu waktu juga sangat membantu untuk di gunakan"
suli rastari,4,2024-03-30 02:39:49,"Score kredit sudah C tapi tidak bisa melakukan transaksi apapun, bagaimana cara untuk bisa bertransaksi kembali menggunakan limit kredivo? Karena pembayaran sudah normal kembali tidak pernah telat. Apakah bila pernah telat bayar akhirnya tidak bisa menggunakan kembali layanan pada aplikasi ? Sudah coba hubungi CS katanya harus tingkatkan transaksi, tapi setiap coba transaksi apapun selalu tidak bisa."
Daniel -,1,2024-03-30 01:50:51,Pakai bertahun-tahun untuk tambahan modal usaha. Awal2 nya nyaman eh semakin kesini semakin membingungkan...tertib bayar cicilan sebelum japo malah skor menurun...limit muncul tapi tidak bisa digunakan untuk transaksi...cs pun balasannya mengecewakan.. pakai otomatis dr robot..ihhhhh menjengkelkan dan sangat MENGECEWAKAN...KREDIVO TOLONG DIBACA...DIEVALUASI...INGAT KREDIVO TANPA KONSUMEN AKAN BANGKRUT LO...
Nimrod Napitu,1,2024-03-29 23:02:44,"Sangat kecewa, dapat gratis 1 kalo cicilan apabila tidak pernah telat bayar. Giliran mau bayar cicilan terakhir terakhir terkendala. Sepertinya pihak kredivo sengaja biar gratis 1 kalo cicilan hangus dan bayat full. Sangat tidak rekomended. 👎👎👎👎👎"
KKCancer,5,2024-03-29 19:20:21,"Terimakasih banyak kepada Kredivo telah mempermudah saya untuk melakukan transaksi pembayaran secara online maupun offline sangat membantu sekali. Terimakasih Kredivo.catatan untuk kredivo, jika di respon saya sangat berterimakasih sekali (tolong di saat waktu pembayaran atau telah telat 1 sd 2 hari, mohon denda perharinya di perkecil lagi untuk kenyamanan bersama. Mohon responnya terimakasih ."
Sergie Prasetya Nurfazri,1,2024-03-29 15:14:51,"Makin kesini makin gajelas limit 12jt, telat bayar juga ngga, kadang dibayar sebelum jatuh tempo, giliran mau minjam lagi ditolak dengan alasan ada pinjaman di aplikasi lain padahal tidak, dan mau saya coba untuk gunakan belanja di toko oren, qris, beli paket data dan lainnya tetap tidak bisa dengan alasan ""status transaksi tidak sah lah/demi menjaga keamanan akun anda"". Kecewa parah makin kesini padahal sering make ini aplikasi, kalau ada rating -10 saya pilih karena bintang 1 terlalu bagus👎🏻"
Yusra Mauliza Nasution,1,2024-03-29 15:10:14,"Heran selalu bayar semua tagihan tepat waktu dan seblum jatuh tempo, malah tidak bisa di pakai alasan transaksi tidak aman demi keamanan akun, heran maksud kelen apa, tlfn cs malah gak ada jawaban!!!!!"
Jesse Vincent,1,2024-03-29 14:54:46,"makin kemari makin kocak aja ini app,tagihan di bayar tapi di aplikasi belum di bayar katanya,di hubungi cs nga ada solusi,di email malah sama aja. uda besar app nya,perbaikin kinerjanya sebelum banyak yang kecewa."
Mochamad andi,5,2024-03-29 09:36:14,"overall dah bagus, tinggal ubah aja limitnya gausah pake yg 1bulan,3bulan,12 bulan. padahal kalo limitnya full ga dibatas kaya gitu bakal banyak yg install juga min, satu lagi, kalo bisa untuk pembayaran tagihan jangan diwajibkan dulu bayar yg pertama, jadi bebas mau bayar yg mana dulu, biar enak"
Achmad Adytiya Nurrasyid,3,2024-03-29 08:32:57,"Kenapa sudah membayar tagihan, tapi limit tidak bisa digunakan? Padahal infonya kalau mau naikin score kredit harus sering transaksi menggunakan kredivo, tapi buktinya malah gak bisa.. padahal top up yg dipilih juga tenor 30 hari dan limit tenor 30 hari juga masih banyak. Sudah tanya ke CS tapi jawaban selalu sama dari dulu seakan akan jawabannnya sudah template seperti itu, tidak ada penyelesaian. Padahal saya cmn mau naikin score credit doang."
melinda ayu pradita,1,2024-03-29 04:12:57,"Aplikasi aneh mau buka akun tiba tiba akun keluar, giliran mau masuk klik lupa pin di klik link nya malah di tuntun ke aps awal. Sampe jaman jebot juga ga akan ketemu jalan keluarnya"
mas anto wae Anto,1,2024-03-29 02:40:57,"Aplikasi ini ngejebak nasabah, mereka yg telat memverifikasi pembayaran,kita yg harus nanggung dendanya,,, Hati2 dengan aplikasi ini....!!! Lebih baik dipikir dulu sebelum menggunakan aplikasi ini,jgn sampai kita dijebak dengan aplikasi pinjaman seperti ini.... Dendanya sangat besar dan sangat memberatkan......"
Aris M,2,2024-03-28 20:46:46,"Ini kenapa kredivo, saya sudah melakukan pembayaran lewat livin mandiri, pembayaran berhasil Tapi di kredivo tagihan masih ada, belum terverifikasi, saldo atm saya sudah terpotong, tolong bantuan nya, pihak kredivo"
echoe koswara,1,2024-03-28 19:04:54,"Pembayaran tidak pernah terlambat sekali pun,,,limit masih ada,,TPI tidak bisa digunakan samasekali,,top up pulsa tidak bisa,,top up dana sama aja....dgn alasan keamanan...payah"
D.M wahyu,1,2024-03-28 13:22:06,"Baru2 ini Akun di blokir permanen,saya konfirmasi ke CS kredivo katanya adanya isu transaksi??isu transaksi di mana yaa?padahal saya cuma ambil pinjaman saja dan membeli hp di shopee,lantas pembayaran terlambat 1 bulan,ketika di lunasi malah di blokir permanen... Kok tim analis sensitif sekali yaa??mungkin ada baiknya saya tidak boleh berhutang kali yaa..."
Hamidah Ariansyah,3,2024-03-28 08:02:42,Kredivo sekarang makin berkurang yaa kualitasnya . Pinjaman tunai disuruh nunggu waktu hitungan mundur .. hitungan mundur selesai sama aja tidak bisa digunakan .. dompet digital juga sama aja. Tidak bisa digunakan dengan alasan keamanan ..
BeniMG Music,1,2024-03-28 07:28:31,"Padahal udah berapa kali minjem, dan baru kemaren saya lunasin pinjaman saya semua, ehh sekarang gabisa di pake afk nya, pulsa gabisa, dompet digital dan kredifazz juga gabisa trus buat apa ini aplikasi sekarang kalo udah gabisa di pake, sangat mengecewakan"
Ardhy Finanda,1,2024-03-28 02:27:02,"Sy pengguna lama, ga pernah telat, bru kali ini telat 12 hr udh di datengin ke rumah, 3 orang sekaligus menggunakn dua motor seperti buronan sy ini, padahal 1 hr telat, sy cicil dengan bayar denda nya yg gede bgt (10%) cuy.. hr itu juga qu bayar tunggakan sy krn no kompromi atau pengertian kondisi, sy bayar dengan menjual barang yg saya punya.. tdk pertimbangkan rekam jejak pembayaran sy ini kredivo, ekonomi ga selamanya bagus, harusnya dilihat dulu apakah sy baru di kredivo, atau nasabah lama."
Nashr Fazhara,1,2024-03-27 21:02:38,"Sering bermasalah ketika digunakan untuk bertransaksi dan ternyata tidak bisa, padahal akun tidak terblokir dan posisi tidak ada tunggakan, ndk nyaman dan buat malu kalo transaksi offline"
Putri Mila Sari,5,2024-03-27 20:48:31,"pengajuannya mudah banget ini, saya berasa dimudahkan di kredivo, ohya mimin divo, saya sudah ikutan misi saleturahmi ya, semoga saya bisa dapet giveaway iphone nya.. saya sangat suka kredivo karna cicilannya bunganya kecil sekalii, terimakasih divoo...🙏🙏😇"
dee nardiana,1,2024-03-27 19:47:24,"Ga jelas tiba2 akun diblokir, ga ada penjelasan juga. Percuma punya history kredit bagus kalau ujung2nya mau dipake transaksi gagal dan data diblokir permanen. Udah hubungin CS pun cuma bisa jawab ""melakukan transaksi yg mencurigakan"". Kalau menurut kalian transaksi di shopee atau blibli mencurigakan kenapa kalian kerjasama sama mereka? Udah bertahun2 pake kredivo baru sekarang kayak gini. Padahal udah nyaman, tapi kalau begini mending uninstal. Ga guna juga instal apk ini."
Note 5pro,1,2024-03-27 11:21:11,"sorry saya kasih bintang 1 ,karena saya kecewa dengan kredivo, score di turunkan dan akhirnya TDK bisa di gunakan . padahal sudah tidak ada tagihan . aplikasi aneh.tolong di cek klo tidak bisa di rubah ,lebih baik saya hapus saja data nya,menyesal."
Muhamad Ikbal H,1,2024-03-27 11:17:16,"Anjir aplikasi gajelas, pertama daftar akhir bulan Februari :( gagal daftar katanya bisa daftar ulang akhir bulan Maret, daftar lagi hari ini maret gagal lagi dan anjim banget jedanya ga ngotak di suruh daftar lagi di akhir bulan Mei gajelas"
Razka Zahra,5,2024-03-27 11:01:49,"Pertama kali menggunakan aplikasi pinjaman kredivo ternyata benar Benar bagus, bunganya rendah dan untuk pengajuannya gak pakai ribet yg paling aku suka tuh,belanja online pun jadi nyaman.pokok terimakasih kredivo sukses terus dan semakin ditingkatkan ya aplikasinya"
Revand Tan,5,2024-03-27 10:15:09,"Aplikasi yang sangat bagus,saya sdh pakai 1 tahun.. Saya selalu bayar jauh hari sebelum jatuh tempo.. Tapi setiap mengajukan akun Premier TIDAK PERNAH di Acc.. Padahal bayar gak pernah telat sekalipun"
RayAti G,3,2024-03-27 07:33:13,"Kecewa dengan layanan kredivo, telat sehari dendanya mencekik, belum lagi kalau mau jatuh tempo sudah di ancam, padahal saya gak pernah telat bayar. coba kalau bisa untuk tanggal jatuh temponya di atur sendiri kalau sudah sering transaksi disini."
riyanti Riyanti,1,2024-03-26 20:15:19,Aplikasi ini sangat berbahaya. Indikasi penipuan dri org yg tidak bertanggung jawab tidak bisa di bantu dari call center. Saya tidak pernah transaksi tapi ada tagihan 900rb yg dibebankan. Dan yang lebih prahnya lagi tidak bisa di bantu dari call center untuk melepaskan tagihan. Apk tidak bertanggung jawab
Heru Santoso,1,2024-03-26 18:31:22,Tidak pernah telat bayar. Bayar selalu tepat waktu. Limit sudah bertambah namun sudah seminggu lebih akun tidak bisa dipakai. Sudah hubungi CS nya namun CS nya juga tidak bisa membantu. Andai ada penilaian (minus) maka saya kasih -10. Karna bintang 1 sudah terlalu bagus!
Miano Sansiro,5,2024-03-26 12:05:02,"Sebagai nasabah lama apl ini (kredivo) saya mengucapkan terima kasih banyak,karena akun saya sudah beralih ke premium..tapi sayang nya kenapa score nya gak berubah masih tetap di score c...padahal saya gak pernah telat/terlambat dalam pembayaran..trmksh🙏🙏"
Ank Wian,5,2024-03-26 10:34:59,"Kalau riwayat kita baik akun upgrade sendiri tanpa kita meminta, Membantu sekali, proses pun cepat sekali dengan tingkat konfirmasi pengamanan beberapa tahap, jadi tidak riskan penyalahgunaan akun, sangat tinggi manajemen resikonya... terima kasih"
Theresia,5,2024-03-25 17:29:49,"Udah bagus, dan oke lah. Tapi pengajuan pinjaman tunainya harus kelipatan 500rb ya, semoga bisa di buat sesuai keinginan konsumen. Bagus ideku ternyataa di wujudkan, hoho makin bagus suka 👌dehh"
Priyadi Joe,5,2024-03-25 13:51:06,"Selalu memberikan pelayanan yg terbaik buat kita pemakainnya ,semoga terus menjadi yg terdepan. Selalu memakai belanja offline dan online serta kemudahan bertranksasi mwmbuat saya sebaga pemakai kredivo menjadi nyaman dan flexibel untuk kebutuhan yang sy perlukan dalam tiap bulan. Maju terus kredivo. Semakin fleksibel kredivo dan beda kelas dengan aplikasi lain semcam ini. Saya mengharapakan menjadi bagian hidup saya untuk kebutuhan saat ini, besok dan akan datang. Ahamdulillah ada limit tambaha"
Ibrahim Yazid,5,2024-03-25 09:22:34,"Biar bintang yang bicara...memang benar dan bukan cuma moto semata,kredivo se fleksibel itu,karna saya sdh lama dan selalu memakai aplikasi kredivo....sampai saat ini saya sangat puas dengan pelayanan kredivo dan benar² sangat membantu...."
